Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Segment;Country/Region;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
7880;CA-2020-155747;14/06/2020;21/06/2020;Standard Class;JS-15685;Jim Sink;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-TA-10003392;Furniture;Tables;Global Adaptabilities Conference Tables;337.176;2;0.4;-1.180.116
7881;CA-2021-118017;03/12/2021;06/12/2021;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;OFF-AR-10003856;Office Supplies;Art;Newell 344;13.344;6;0.2;10.008
7882;CA-2021-118017;03/12/2021;06/12/2021;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;TEC-AC-10002006;Technology;Accessories;Memorex Micro Travel Drive 16 GB;76.752;6;0.2;105.534
7883;CA-2021-118017;03/12/2021;06/12/2021;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;TEC-AC-10002006;Technology;Accessories;Memorex Micro Travel Drive 16 GB;102.336;8;0.2;140.712
7884;CA-2021-118017;03/12/2021;06/12/2021;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;OFF-PA-10002246;Office Supplies;Paper;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;10.32;2;0.2;3.741
7885;CA-2021-118017;03/12/2021;06/12/2021;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;OFF-SU-10004782;Office Supplies;Supplies;"Elite 5"" Scissors";47.32;7;0.2;5.915
7886;CA-2021-118017;03/12/2021;06/12/2021;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;FUR-FU-10004351;Furniture;Furnishings;Staple-based wall hangings;23.376;3;0.2;70.128
7887;CA-2021-118017;03/12/2021;06/12/2021;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;FUR-FU-10004270;Furniture;Furnishings;Eldon Image Series Desk Accessories, Burgundy;16.72;5;0.2;3.344
7888;CA-2021-118017;03/12/2021;06/12/2021;Second Class;LC-16870;Lena Cacioppo;Consumer;United States;Thornton;Colorado;80229;West;FUR-FU-10004053;Furniture;Furnishings;DAX Two-Tone Silver Metal Document Frame;16.192;1;0.2;46.552
7889;CA-2020-113117;16/08/2020;22/08/2020;Standard Class;JP-15520;Jeremy Pistek;Consumer;United States;Davis;California;95616;West;OFF-PA-10000019;Office Supplies;Paper;Xerox 1931;32.4;5;0;15.552
7890;CA-2020-148684;25/12/2020;29/12/2020;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Fayetteville;Arkansas;72701;South;OFF-AR-10003811;Office Supplies;Art;Newell 327;19.89;9;0;53.703
7891;CA-2020-148684;25/12/2020;29/12/2020;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Fayetteville;Arkansas;72701;South;TEC-AC-10001838;Technology;Accessories;Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset;399.98;2;0;1.719.914
7892;CA-2020-148684;25/12/2020;29/12/2020;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Fayetteville;Arkansas;72701;South;FUR-FU-10003553;Furniture;Furnishings;"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock";343.85;5;0;137.54
7893;CA-2020-148684;25/12/2020;29/12/2020;Standard Class;TS-21655;Trudy Schmidt;Consumer;United States;Fayetteville;Arkansas;72701;South;OFF-PA-10003302;Office Supplies;Paper;Xerox 1906;106.32;3;0;499.704
7894;CA-2021-125367;23/07/2021;30/07/2021;Standard Class;NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10011;East;OFF-BI-10002412;Office Supplies;Binders;Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders;13.92;3;0.2;4.35
7895;CA-2021-124744;21/06/2021;25/06/2021;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Wheeling;West Virginia;26003;East;OFF-BI-10002852;Office Supplies;Binders;Ibico Standard Transparent Covers;82.4;5;0;40.376
7896;CA-2021-124744;21/06/2021;25/06/2021;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Wheeling;West Virginia;26003;East;OFF-BI-10000145;Office Supplies;Binders;Zipper Ring Binder Pockets;6.24;2;0;30.576
7897;CA-2021-124744;21/06/2021;25/06/2021;Standard Class;EH-14125;Eugene Hildebrand;Home Office;United States;Wheeling;West Virginia;26003;East;OFF-PA-10001970;Office Supplies;Paper;Xerox 1908;447.84;8;0;2.194.416
7898;CA-2021-128363;13/08/2021;18/08/2021;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;OFF-AP-10001563;Office Supplies;Appliances;Belkin Premiere Surge Master II 8-outlet surge protector;272.048;7;0.2;306.054
7899;CA-2021-128363;13/08/2021;18/08/2021;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;1.614.582;6;0.7;-12.378.462
7900;CA-2021-128363;13/08/2021;18/08/2021;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;OFF-FA-10003495;Office Supplies;Fasteners;Staples;24.32;5;0.2;9.12
7901;CA-2021-128363;13/08/2021;18/08/2021;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;TEC-AC-10003709;Technology;Accessories;Maxell 4.7GB DVD-R 5/Pack;1.584;2;0.2;0.4752
7902;CA-2021-128363;13/08/2021;18/08/2021;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;FUR-FU-10003268;Furniture;Furnishings;Eldon Radial Chair Mat for Low to Medium Pile Carpets;31.984;1;0.2;0
7903;CA-2021-128363;13/08/2021;18/08/2021;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;OFF-EN-10003845;Office Supplies;Envelopes;Colored Envelopes;14.76;5;0.2;4.797
7904;CA-2021-128363;13/08/2021;18/08/2021;Standard Class;DC-12850;Dan Campbell;Consumer;United States;Memphis;Tennessee;38109;South;FUR-CH-10002073;Furniture;Chairs;Hon Olson Stacker Chairs;423.648;2;0.2;476.604
7905;CA-2019-126669;07/11/2019;13/11/2019;Standard Class;DO-13645;Doug O'Connell;Consumer;United States;Houston;Texas;77036;Central;OFF-PA-10001357;Office Supplies;Paper;Xerox 1886;76.64;2;0.2;26.824
7906;US-2019-118766;15/10/2019;22/10/2019;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;Dallas;Texas;75217;Central;OFF-EN-10001415;Office Supplies;Envelopes;Staple envelope;4.464;1;0.2;1.674
7907;US-2019-118766;15/10/2019;22/10/2019;Standard Class;LS-16975;Lindsay Shagiari;Home Office;United States;Dallas;Texas;75217;Central;OFF-BI-10002813;Office Supplies;Binders;Avery Reinforcements for Hole-Punch Pages;3.96;10;0.8;-6.93
7908;CA-2020-112585;30/07/2020;02/08/2020;First Class;RW-19630;Rob Williams;Corporate;United States;San Francisco;California;94122;West;OFF-AP-10003849;Office Supplies;Appliances;Hoover Shoulder Vac Commercial Portable Vacuum;715.64;2;0;178.91
7909;CA-2020-149762;03/12/2020;07/12/2020;Standard Class;RD-19720;Roger Demir;Consumer;United States;Morgan Hill;California;95037;West;FUR-TA-10004147;Furniture;Tables;Hon 4060 Series Tables;268.704;3;0.2;67.176
7910;CA-2020-149762;03/12/2020;07/12/2020;Standard Class;RD-19720;Roger Demir;Consumer;United States;Morgan Hill;California;95037;West;OFF-AR-10001662;Office Supplies;Art;Rogers Handheld Barrel Pencil Sharpener;21.92;8;0;59.184
7911;CA-2020-149762;03/12/2020;07/12/2020;Standard Class;RD-19720;Roger Demir;Consumer;United States;Morgan Hill;California;95037;West;OFF-ST-10001558;Office Supplies;Storage;Acco Perma 4000 Stacking Storage Drawers;48.72;3;0;7.308
7912;CA-2020-149762;03/12/2020;07/12/2020;Standard Class;RD-19720;Roger Demir;Consumer;United States;Morgan Hill;California;95037;West;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;205.666;2;0.15;-12.098
7913;CA-2020-167605;28/04/2020;30/04/2020;Second Class;RB-19570;Rob Beeghly;Consumer;United States;Saint Charles;Illinois;60174;Central;FUR-FU-10001602;Furniture;Furnishings;"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear";30.344;2;0.6;-318.612
7914;US-2021-105697;25/08/2021;27/08/2021;First Class;JE-15715;Joe Elijah;Consumer;United States;Cleveland;Ohio;44105;East;OFF-ST-10003996;Office Supplies;Storage;Letter/Legal File Tote with Clear Snap-On Lid, Black Granite;25.696;2;0.2;19.272
7915;CA-2021-165323;17/06/2021;21/06/2021;Standard Class;SR-20740;Steven Roelle;Home Office;United States;New York City;New York;10024;East;TEC-MA-10003673;Technology;Machines;Hewlett-Packard Desktjet 6988DT Refurbished Printer;3404.5;5;0;1.668.205
7916;CA-2021-165323;17/06/2021;21/06/2021;Standard Class;SR-20740;Steven Roelle;Home Office;United States;New York City;New York;10024;East;TEC-AC-10004992;Technology;Accessories;Kingston Digital DataTraveler 64GB USB 2.0;101.34;3;0;81.072
7917;CA-2019-110891;20/11/2019;24/11/2019;Standard Class;PO-19195;Phillina Ober;Home Office;United States;Philadelphia;Pennsylvania;19140;East;FUR-CH-10002880;Furniture;Chairs;Global High-Back Leather Tilter, Burgundy;344.372;4;0.3;-934.724
7918;CA-2021-100783;04/09/2021;08/09/2021;Second Class;JK-16120;Julie Kriz;Home Office;United States;Garland;Texas;75043;Central;OFF-AR-10000380;Office Supplies;Art;Hunt PowerHouse Electric Pencil Sharpener, Blue;30.384;1;0.2;3.798
7919;CA-2019-152513;04/07/2019;08/07/2019;Second Class;JP-16135;Julie Prescott;Home Office;United States;San Diego;California;92024;West;OFF-BI-10002706;Office Supplies;Binders;Avery Premier Heavy-Duty Binder with Round Locking Rings;22.848;2;0.2;74.256
7920;CA-2021-139822;15/09/2021;21/09/2021;Standard Class;Dp-13240;Dean percer;Home Office;United States;Waterbury;Connecticut;6708;East;OFF-ST-10000943;Office Supplies;Storage;Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black;38.62;2;0;108.136
7921;CA-2021-139822;15/09/2021;21/09/2021;Standard Class;Dp-13240;Dean percer;Home Office;United States;Waterbury;Connecticut;6708;East;TEC-AC-10001090;Technology;Accessories;Micro Innovations Wireless Classic Keyboard with Mouse;59.98;2;0;107.964
7922;CA-2021-107713;13/03/2021;17/03/2021;Standard Class;JB-16000;Joy Bell-;Consumer;United States;Columbia;Maryland;21044;East;OFF-BI-10002026;Office Supplies;Binders;Avery Arch Ring Binders;174.3;3;0;81.921
7923;CA-2021-134096;24/09/2021;29/09/2021;Standard Class;PP-18955;Paul Prost;Home Office;United States;Hollywood;Florida;33021;South;TEC-PH-10000526;Technology;Phones;Vtech CS6719;383.96;5;0.2;38.396
7924;CA-2021-134096;24/09/2021;29/09/2021;Standard Class;PP-18955;Paul Prost;Home Office;United States;Hollywood;Florida;33021;South;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;15.57;3;0.7;-11.418
7925;CA-2020-125843;13/08/2020;16/08/2020;First Class;RF-19840;Roy Französisch;Consumer;United States;Springfield;Virginia;22153;South;OFF-BI-10002309;Office Supplies;Binders;Avery Heavy-Duty EZD  Binder With Locking Rings;22.32;4;0;107.136
7926;CA-2020-125843;13/08/2020;16/08/2020;First Class;RF-19840;Roy Französisch;Consumer;United States;Springfield;Virginia;22153;South;OFF-LA-10003923;Office Supplies;Labels;Alphabetical Labels for Top Tab Filing;103.6;7;0;51.8
7927;CA-2021-120404;20/11/2021;24/11/2021;Second Class;KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035;East;TEC-AC-10003433;Technology;Accessories;Maxell 4.7GB DVD+R 5/Pack;2.97;3;0;13.365
7928;CA-2021-120404;20/11/2021;24/11/2021;Second Class;KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035;East;TEC-PH-10001363;Technology;Phones;Apple iPhone 5S;569.99;1;0;170.997
7929;CA-2021-120404;20/11/2021;24/11/2021;Second Class;KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035;East;FUR-FU-10000820;Furniture;Furnishings;Tensor Brushed Steel Torchiere Floor Lamp;50.97;3;0;91.746
7930;CA-2021-167549;25/07/2021;27/07/2021;First Class;EM-14200;Evan Minnotte;Home Office;United States;Dallas;Texas;75217;Central;FUR-TA-10004767;Furniture;Tables;Safco Drafting Table;298.116;6;0.3;-42.588
7931;CA-2020-120082;25/03/2020;27/03/2020;Second Class;DK-12835;Damala Kotsonis;Corporate;United States;New York City;New York;10024;East;OFF-AR-10001955;Office Supplies;Art;Newell 319;59.52;3;0;17.856
7932;US-2020-168095;15/07/2020;20/07/2020;Standard Class;MC-17425;Mark Cousins;Corporate;United States;Portland;Oregon;97206;West;FUR-CH-10004886;Furniture;Chairs;Bevis Steel Folding Chairs;230.28;3;0.2;23.028
7933;US-2020-168095;15/07/2020;20/07/2020;Standard Class;MC-17425;Mark Cousins;Corporate;United States;Portland;Oregon;97206;West;OFF-PA-10003641;Office Supplies;Paper;Xerox 1909;105.52;5;0.2;34.294
7934;CA-2021-166093;17/08/2021;24/08/2021;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-EN-10003134;Office Supplies;Envelopes;Staple envelope;23.36;2;0;11.68
7935;CA-2021-166093;17/08/2021;24/08/2021;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;TEC-PH-10002564;Technology;Phones;OtterBox Defender Series Case - Samsung Galaxy S4;71.976;3;0.2;8.997
7936;CA-2021-166093;17/08/2021;24/08/2021;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-PA-10003893;Office Supplies;Paper;Xerox 1962;8.56;2;0;3.852
7937;CA-2021-166093;17/08/2021;24/08/2021;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-BI-10000174;Office Supplies;Binders;Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear;13.92;3;0.2;4.872
7938;CA-2021-166093;17/08/2021;24/08/2021;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-AP-10001058;Office Supplies;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;2518.29;9;0;6.547.554
7939;CA-2021-166093;17/08/2021;24/08/2021;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-ST-10001496;Office Supplies;Storage;Standard Rollaway File with Lock;540.57;3;0;1.405.482
7940;CA-2021-166093;17/08/2021;24/08/2021;Standard Class;RW-19540;Rick Wilson;Corporate;United States;Brentwood;California;94513;West;OFF-BI-10004230;Office Supplies;Binders;GBC Recycled Grain Textured Covers;221.056;8;0.2;773.696
7941;CA-2020-146325;14/12/2020;17/12/2020;First Class;DS-13180;David Smith;Corporate;United States;San Diego;California;92037;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;81.424;2;0.2;-91.602
7942;CA-2020-146325;14/12/2020;17/12/2020;First Class;DS-13180;David Smith;Corporate;United States;San Diego;California;92037;West;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;134.8;10;0;35.048
7943;CA-2021-134194;25/12/2021;01/01/2022;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Dallas;Texas;75081;Central;OFF-BI-10003684;Office Supplies;Binders;Wilson Jones Legal Size Ring Binders;39.582;9;0.8;-59.373
7944;CA-2021-134194;25/12/2021;01/01/2022;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Dallas;Texas;75081;Central;OFF-SU-10000946;Office Supplies;Supplies;Staple remover;44.688;7;0.2;50.274
7945;CA-2021-134194;25/12/2021;01/01/2022;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Dallas;Texas;75081;Central;OFF-AR-10001615;Office Supplies;Art;Newell 34;31.744;2;0.2;23.808
7946;CA-2021-134194;25/12/2021;01/01/2022;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Dallas;Texas;75081;Central;OFF-BI-10001597;Office Supplies;Binders;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";40.98;5;0.8;-65.568
7947;CA-2021-134194;25/12/2021;01/01/2022;Standard Class;GA-14725;Guy Armstrong;Consumer;United States;Dallas;Texas;75081;Central;OFF-BI-10001116;Office Supplies;Binders;"Wilson Jones 1"" Hanging DublLock Ring Binders";3.168;3;0.8;-50.688
7948;CA-2018-131009;01/03/2018;05/03/2018;Standard Class;SC-20380;Shahid Collister;Consumer;United States;El Paso;Texas;79907;Central;OFF-FA-10004395;Office Supplies;Fasteners;Plymouth Boxed Rubber Bands by Plymouth;18.84;5;0.2;-35.325
7949;CA-2018-131009;01/03/2018;05/03/2018;Standard Class;SC-20380;Shahid Collister;Consumer;United States;El Paso;Texas;79907;Central;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;362.25;6;0.3;0
7950;CA-2018-131009;01/03/2018;05/03/2018;Standard Class;SC-20380;Shahid Collister;Consumer;United States;El Paso;Texas;79907;Central;FUR-FU-10001095;Furniture;Furnishings;DAX Black Cherry Wood-Tone Poster Frame;63.552;6;0.6;-349.536
7951;CA-2018-131009;01/03/2018;05/03/2018;Standard Class;SC-20380;Shahid Collister;Consumer;United States;El Paso;Texas;79907;Central;OFF-ST-10001469;Office Supplies;Storage;Fellowes Bankers Box Recycled Super Stor/Drawer;129.552;3;0.2;-226.716
7952;CA-2019-145814;19/11/2019;24/11/2019;Standard Class;KD-16345;Katherine Ducich;Consumer;United States;New York City;New York;10035;East;OFF-BI-10003196;Office Supplies;Binders;Accohide Poly Flexible Ring Binders;5.984;2;0.2;2.244
7953;CA-2019-145814;19/11/2019;24/11/2019;Standard Class;KD-16345;Katherine Ducich;Consumer;United States;New York City;New York;10035;East;TEC-PH-10002200;Technology;Phones;Aastra 6757i CT Wireless VoIP phone;861.76;4;0;2.499.104
7954;CA-2018-138359;01/04/2018;06/04/2018;Standard Class;KH-16330;Katharine Harms;Corporate;United States;Revere;Massachusetts;2151;East;OFF-ST-10000636;Office Supplies;Storage;Rogers Profile Extra Capacity Storage Tub;66.96;4;0;26.784
7955;CA-2018-138359;01/04/2018;06/04/2018;Standard Class;KH-16330;Katharine Harms;Corporate;United States;Revere;Massachusetts;2151;East;OFF-BI-10000145;Office Supplies;Binders;Zipper Ring Binder Pockets;6.24;2;0;30.576
7956;CA-2021-131807;05/10/2021;10/10/2021;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Chico;California;95928;West;FUR-CH-10001190;Furniture;Chairs;Global Deluxe High-Back Office Chair in Storm;435.168;4;0.2;-598.356
7957;CA-2021-131807;05/10/2021;10/10/2021;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Chico;California;95928;West;OFF-FA-10002780;Office Supplies;Fasteners;Staples;14.9;5;0;6.854
7958;CA-2021-131807;05/10/2021;10/10/2021;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Chico;California;95928;West;OFF-AP-10004052;Office Supplies;Appliances;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;15.8;4;0;4.108
7959;CA-2021-131807;05/10/2021;10/10/2021;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Chico;California;95928;West;FUR-FU-10004666;Furniture;Furnishings;DAX Clear Channel Poster Frame;72.9;5;0;26.973
7960;CA-2021-131807;05/10/2021;10/10/2021;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Chico;California;95928;West;FUR-TA-10004086;Furniture;Tables;KI Adjustable-Height Table;206.352;3;0.2;51.588
7961;CA-2021-131807;05/10/2021;10/10/2021;Standard Class;GG-14650;Greg Guthrie;Corporate;United States;Chico;California;95928;West;TEC-PH-10000702;Technology;Phones;"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White";7.992;1;0.2;26.973
7962;CA-2021-104864;18/11/2021;23/11/2021;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-ST-10002301;Office Supplies;Storage;Tennsco Commercial Shelving;81.36;5;0.2;-19.323
7963;CA-2021-104864;18/11/2021;23/11/2021;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-BI-10001636;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs;20.232;8;0.7;-161.856
7964;CA-2021-104864;18/11/2021;23/11/2021;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;389.056;4;0.2;48.632
7965;CA-2021-104864;18/11/2021;23/11/2021;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-PA-10004609;Office Supplies;Paper;Xerox 221;20.736;4;0.2;72.576
7966;CA-2021-104864;18/11/2021;23/11/2021;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-PA-10003309;Office Supplies;Paper;Xerox 211;41.472;8;0.2;145.152
7967;CA-2019-138219;23/03/2019;30/03/2019;Standard Class;BP-11095;Bart Pistole;Corporate;United States;Los Angeles;California;90049;West;OFF-PA-10000380;Office Supplies;Paper;"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages";33.36;4;0;16.68
7968;CA-2020-157707;10/10/2020;12/10/2020;First Class;CC-12610;Corey Catlett;Corporate;United States;Denver;Colorado;80219;West;FUR-BO-10001567;Furniture;Bookcases;Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled;90.882;3;0.7;-1.908.522
7969;CA-2020-157707;10/10/2020;12/10/2020;First Class;CC-12610;Corey Catlett;Corporate;United States;Denver;Colorado;80219;West;TEC-PH-10002583;Technology;Phones;iOttie HLCRIO102 Car Mount;15.992;1;0.2;-29.985
7970;CA-2020-157707;10/10/2020;12/10/2020;First Class;CC-12610;Corey Catlett;Corporate;United States;Denver;Colorado;80219;West;FUR-CH-10004853;Furniture;Chairs;Global Manager's Adjustable Task Chair, Storm;120.784;1;0.2;135.882
7971;US-2019-126753;16/08/2019;20/08/2019;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-PH-10003580;Technology;Phones;Cisco IP Phone 7961G-GE VoIP phone;519.792;4;0.4;-1.126.216
7972;US-2019-126753;16/08/2019;20/08/2019;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10004227;Technology;Accessories;SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card;31.176;3;0.2;-54.558
7973;US-2019-126753;16/08/2019;20/08/2019;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-PA-10002787;Office Supplies;Paper;Xerox 227;10.368;2;0.2;36.288
7974;US-2019-126753;16/08/2019;20/08/2019;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10003981;Office Supplies;Binders;"Avery Durable Plastic 1"" Binders";2.724;2;0.7;-19.068
7975;US-2019-126753;16/08/2019;20/08/2019;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;FUR-FU-10001488;Furniture;Furnishings;"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped";254.352;3;0.2;0
7976;US-2019-126753;16/08/2019;20/08/2019;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-BI-10003727;Office Supplies;Binders;Avery Durable Slant Ring Binders With Label Holder;3.762;3;0.7;-27.588
7977;US-2019-126753;16/08/2019;20/08/2019;Standard Class;SP-20860;Sung Pak;Corporate;United States;Philadelphia;Pennsylvania;19134;East;OFF-PA-10000130;Office Supplies;Paper;Xerox 199;10.272;3;0.2;3.21
7978;CA-2018-166051;31/05/2018;05/06/2018;Standard Class;JK-15625;Jim Karlsson;Consumer;United States;Jackson;Mississippi;39212;South;TEC-PH-10002680;Technology;Phones;Samsung Galaxy Note 3;659.97;3;0;197.991
7979;CA-2018-166051;31/05/2018;05/06/2018;Standard Class;JK-15625;Jim Karlsson;Consumer;United States;Jackson;Mississippi;39212;South;TEC-PH-10002538;Technology;Phones;Grandstream GXP1160 VoIP phone;113.73;3;0;329.817
7980;CA-2019-113040;27/08/2019;31/08/2019;Standard Class;CC-12100;Chad Cunningham;Home Office;United States;Los Angeles;California;90045;West;OFF-BI-10001249;Office Supplies;Binders;Avery Heavy-Duty EZD View Binder with Locking Rings;5.104;1;0.2;16.588
7981;CA-2018-103800;03/01/2018;07/01/2018;Standard Class;DP-13000;Darren Powers;Consumer;United States;Houston;Texas;77095;Central;OFF-PA-10000174;Office Supplies;Paper;"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book";16.448;2;0.2;55.512
7982;CA-2018-113383;10/09/2018;13/09/2018;First Class;SF-20065;Sandra Flanagan;Consumer;United States;Clifton;New Jersey;7011;East;OFF-AP-10004532;Office Supplies;Appliances;Kensington 6 Outlet Guardian Standard Surge Protector;81.92;4;0;221.184
7983;CA-2018-113383;10/09/2018;13/09/2018;First Class;SF-20065;Sandra Flanagan;Consumer;United States;Clifton;New Jersey;7011;East;FUR-FU-10001986;Furniture;Furnishings;"Dana Fluorescent Magnifying Lamp, White, 36""";254.9;5;0;76.47
7984;CA-2021-152499;22/01/2021;25/01/2021;Second Class;EH-13765;Edward Hooks;Corporate;United States;Chicago;Illinois;60623;Central;OFF-FA-10002975;Office Supplies;Fasteners;Staples;15.12;5;0.2;4.914
7985;CA-2021-152499;22/01/2021;25/01/2021;Second Class;EH-13765;Edward Hooks;Corporate;United States;Chicago;Illinois;60623;Central;OFF-AR-10003481;Office Supplies;Art;Newell 348;7.872;3;0.2;0.8856
7986;CA-2020-151498;21/04/2020;24/04/2020;First Class;DN-13690;Duane Noonan;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10004967;Office Supplies;Binders;Round Ring Binders;8.32;5;0.2;2.808
7987;CA-2020-137939;20/07/2020;23/07/2020;Second Class;PJ-19015;Pauline Johnson;Consumer;United States;Long Beach;New York;11561;East;TEC-PH-10003589;Technology;Phones;invisibleSHIELD by ZAGG Smudge-Free Screen Protector;89.95;5;0;43.176
7988;US-2020-117793;23/08/2020;29/08/2020;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central;OFF-LA-10002945;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;25.2;4;0;11.592
7989;US-2020-117793;23/08/2020;29/08/2020;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central;OFF-LA-10003537;Office Supplies;Labels;Avery 515;37.59;3;0;176.673
7990;US-2020-117793;23/08/2020;29/08/2020;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central;OFF-ST-10002406;Office Supplies;Storage;Pizazz Global Quick File;14.97;1;0;41.916
7991;US-2020-117793;23/08/2020;29/08/2020;Standard Class;MA-17560;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central;TEC-AC-10003433;Technology;Accessories;Maxell 4.7GB DVD+R 5/Pack;1.98;2;0;0.891
